file,ok,width,height,bands,dtypes,crs,nodata,compression,band,min,max,mean,std,median_s4,P1_s4,P5_s4,P25_s4,P50_s4,P75_s4,P95_s4,P99_s4,nan,posinf,neginf,constant,mask_fg,mask_fg_pct,mask_empty,error
Mask_no_oil/00385.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00386.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00387.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00388.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00389.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00390.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00391.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00392.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00393.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00394.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00395.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00396.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00397.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00398.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00399.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00400.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00401.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00402.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00403.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00404.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00405.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00406.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00407.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00408.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00409.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00410.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00411.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00412.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00413.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00414.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00415.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00416.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00417.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00418.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00419.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00420.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00421.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00422.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00423.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00424.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00425.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00426.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00427.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00428.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00429.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00430.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00431.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00432.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00433.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00434.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00435.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00436.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00437.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00438.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00439.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00440.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00441.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00442.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00443.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00444.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00445.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00446.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00447.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00448.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00449.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00450.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00451.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00452.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00453.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00454.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00455.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00456.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00457.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00458.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00459.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00460.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00461.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00462.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00463.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00464.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00465.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00466.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00467.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00468.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00469.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00470.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00471.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00472.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00473.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00474.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00475.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00476.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00477.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00478.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00479.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00480.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00481.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00482.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00483.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00484.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00485.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00486.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00487.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00488.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00489.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00490.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00491.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00492.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00493.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00494.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00495.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00496.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00497.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00498.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00499.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00500.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00501.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00502.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00503.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00504.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00505.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00506.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00507.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00508.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00509.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00510.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00511.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00512.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00513.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00514.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00515.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00516.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00517.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00518.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00519.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00520.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00521.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00522.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00523.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
Mask_no_oil/00524.tif,True,2048,2048,1,uint8,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,0,0.0,True,
