split,class,image_source,mask_source,width,height,bands,dtype,mask_width,mask_height,mask_unique,nan,posinf,neginf,status,issues
val,No_oil,No_oil/00451.tif,Mask_no_oil/00451.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00316.tif,Mask_no_oil/00316.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00040.tif,Mask_no_oil/00040.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00099.tif,Mask_no_oil/00099.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00140.tif,Mask_no_oil/00140.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00666.tif,Mask_no_oil/00666.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00636.tif,Mask_no_oil/00636.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00194.tif,Mask_no_oil/00194.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00224.tif,Mask_no_oil/00224.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00360.tif,Mask_no_oil/00360.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00622.tif,Mask_no_oil/00622.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00235.tif,Mask_no_oil/00235.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00293.tif,Mask_no_oil/00293.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00508.tif,Mask_no_oil/00508.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00621.tif,Mask_no_oil/00621.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00050.tif,Mask_no_oil/00050.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00580.tif,Mask_no_oil/00580.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00008.tif,Mask_no_oil/00008.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00281.tif,Mask_no_oil/00281.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00405.tif,Mask_no_oil/00405.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00022.tif,Mask_no_oil/00022.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00682.tif,Mask_no_oil/00682.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00302.tif,Mask_no_oil/00302.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00589.tif,Mask_no_oil/00589.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00367.tif,Mask_no_oil/00367.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00586.tif,Mask_no_oil/00586.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00390.tif,Mask_no_oil/00390.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00242.tif,Mask_no_oil/00242.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00109.tif,Mask_no_oil/00109.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00494.tif,Mask_no_oil/00494.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00393.tif,Mask_no_oil/00393.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00203.tif,Mask_no_oil/00203.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00309.tif,Mask_no_oil/00309.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00467.tif,Mask_no_oil/00467.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00256.tif,Mask_no_oil/00256.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00434.tif,Mask_no_oil/00434.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00655.tif,Mask_no_oil/00655.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00306.tif,Mask_no_oil/00306.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00602.tif,Mask_no_oil/00602.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00353.tif,Mask_no_oil/00353.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00452.tif,Mask_no_oil/00452.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00075.tif,Mask_no_oil/00075.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00161.tif,Mask_no_oil/00161.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00560.tif,Mask_no_oil/00560.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00294.tif,Mask_no_oil/00294.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00476.tif,Mask_no_oil/00476.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00009.tif,Mask_no_oil/00009.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00261.tif,Mask_no_oil/00261.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00470.tif,Mask_no_oil/00470.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00260.tif,Mask_no_oil/00260.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00654.tif,Mask_no_oil/00654.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00472.tif,Mask_no_oil/00472.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
val,No_oil,No_oil/00237.tif,Mask_no_oil/00237.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00680.tif,Mask_lookalike/00680.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00605.tif,Mask_lookalike/00605.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00103.tif,Mask_lookalike/00103.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00268.tif,Mask_lookalike/00268.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00059.tif,Mask_lookalike/00059.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00192.tif,Mask_lookalike/00192.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00537.tif,Mask_lookalike/00537.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00662.tif,Mask_lookalike/00662.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00278.tif,Mask_lookalike/00278.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00575.tif,Mask_lookalike/00575.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00463.tif,Mask_lookalike/00463.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00111.tif,Mask_lookalike/00111.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00331.tif,Mask_lookalike/00331.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00009.tif,Mask_lookalike/00009.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00462.tif,Mask_lookalike/00462.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00563.tif,Mask_lookalike/00563.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00092.tif,Mask_lookalike/00092.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00521.tif,Mask_lookalike/00521.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00465.tif,Mask_lookalike/00465.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00194.tif,Mask_lookalike/00194.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00051.tif,Mask_lookalike/00051.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00039.tif,Mask_lookalike/00039.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00632.tif,Mask_lookalike/00632.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00159.tif,Mask_lookalike/00159.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00169.tif,Mask_lookalike/00169.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00576.tif,Mask_lookalike/00576.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00678.tif,Mask_lookalike/00678.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00003.tif,Mask_lookalike/00003.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00343.tif,Mask_lookalike/00343.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00168.tif,Mask_lookalike/00168.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00002.tif,Mask_lookalike/00002.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00491.tif,Mask_lookalike/00491.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00553.tif,Mask_lookalike/00553.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00408.tif,Mask_lookalike/00408.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00401.tif,Mask_lookalike/00401.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00390.tif,Mask_lookalike/00390.tif,2048,2248,2,float32+float32,2048,2248,[0],0,0,0,valid,
train,Lookalike,Lookalike/00218.tif,Mask_lookalike/00218.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00403.tif,Mask_lookalike/00403.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00612.tif,Mask_lookalike/00612.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00357.tif,Mask_lookalike/00357.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00077.tif,Mask_lookalike/00077.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00621.tif,Mask_lookalike/00621.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00332.tif,Mask_lookalike/00332.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00351.tif,Mask_lookalike/00351.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00441.tif,Mask_lookalike/00441.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00199.tif,Mask_lookalike/00199.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00385.tif,Mask_lookalike/00385.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00419.tif,Mask_lookalike/00419.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00572.tif,Mask_lookalike/00572.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00266.tif,Mask_lookalike/00266.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00618.tif,Mask_lookalike/00618.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00211.tif,Mask_lookalike/00211.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00299.tif,Mask_lookalike/00299.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00446.tif,Mask_lookalike/00446.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00656.tif,Mask_lookalike/00656.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00312.tif,Mask_lookalike/00312.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00108.tif,Mask_lookalike/00108.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00018.tif,Mask_lookalike/00018.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00571.tif,Mask_lookalike/00571.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00479.tif,Mask_lookalike/00479.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00645.tif,Mask_lookalike/00645.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00079.tif,Mask_lookalike/00079.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00306.tif,Mask_lookalike/00306.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00644.tif,Mask_lookalike/00644.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00497.tif,Mask_lookalike/00497.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00336.tif,Mask_lookalike/00336.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00272.tif,Mask_lookalike/00272.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00150.tif,Mask_lookalike/00150.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00050.tif,Mask_lookalike/00050.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00402.tif,Mask_lookalike/00402.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00615.tif,Mask_lookalike/00615.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00520.tif,Mask_lookalike/00520.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00022.tif,Mask_lookalike/00022.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00296.tif,Mask_lookalike/00296.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00514.tif,Mask_lookalike/00514.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00344.tif,Mask_lookalike/00344.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00271.tif,Mask_lookalike/00271.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00386.tif,Mask_lookalike/00386.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00007.tif,Mask_lookalike/00007.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00486.tif,Mask_lookalike/00486.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00533.tif,Mask_lookalike/00533.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00036.tif,Mask_lookalike/00036.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00119.tif,Mask_lookalike/00119.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00494.tif,Mask_lookalike/00494.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00397.tif,Mask_lookalike/00397.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00505.tif,Mask_lookalike/00505.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00664.tif,Mask_lookalike/00664.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00284.tif,Mask_lookalike/00284.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00217.tif,Mask_lookalike/00217.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00604.tif,Mask_lookalike/00604.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00000.tif,Mask_lookalike/00000.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00183.tif,Mask_lookalike/00183.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00171.tif,Mask_lookalike/00171.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00098.tif,Mask_lookalike/00098.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00565.tif,Mask_lookalike/00565.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00091.tif,Mask_lookalike/00091.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00596.tif,Mask_lookalike/00596.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00665.tif,Mask_lookalike/00665.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00012.tif,Mask_lookalike/00012.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00324.tif,Mask_lookalike/00324.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00029.tif,Mask_lookalike/00029.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00141.tif,Mask_lookalike/00141.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00443.tif,Mask_lookalike/00443.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00476.tif,Mask_lookalike/00476.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00458.tif,Mask_lookalike/00458.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00416.tif,Mask_lookalike/00416.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00236.tif,Mask_lookalike/00236.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00487.tif,Mask_lookalike/00487.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00075.tif,Mask_lookalike/00075.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00219.tif,Mask_lookalike/00219.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00366.tif,Mask_lookalike/00366.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00391.tif,Mask_lookalike/00391.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00017.tif,Mask_lookalike/00017.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00248.tif,Mask_lookalike/00248.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00617.tif,Mask_lookalike/00617.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00381.tif,Mask_lookalike/00381.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00034.tif,Mask_lookalike/00034.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00518.tif,Mask_lookalike/00518.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00639.tif,Mask_lookalike/00639.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00607.tif,Mask_lookalike/00607.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00027.tif,Mask_lookalike/00027.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00061.tif,Mask_lookalike/00061.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00095.tif,Mask_lookalike/00095.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00032.tif,Mask_lookalike/00032.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00164.tif,Mask_lookalike/00164.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00056.tif,Mask_lookalike/00056.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00118.tif,Mask_lookalike/00118.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00573.tif,Mask_lookalike/00573.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00389.tif,Mask_lookalike/00389.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00137.tif,Mask_lookalike/00137.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00010.tif,Mask_lookalike/00010.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00074.tif,Mask_lookalike/00074.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00453.tif,Mask_lookalike/00453.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00493.tif,Mask_lookalike/00493.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00261.tif,Mask_lookalike/00261.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00235.tif,Mask_lookalike/00235.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00539.tif,Mask_lookalike/00539.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00224.tif,Mask_lookalike/00224.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00070.tif,Mask_lookalike/00070.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00501.tif,Mask_lookalike/00501.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00330.tif,Mask_lookalike/00330.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00307.tif,Mask_lookalike/00307.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00226.tif,Mask_lookalike/00226.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00166.tif,Mask_lookalike/00166.tif,2049,2048,2,float32+float32,2049,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00675.tif,Mask_lookalike/00675.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00229.tif,Mask_lookalike/00229.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00057.tif,Mask_lookalike/00057.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00223.tif,Mask_lookalike/00223.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00682.tif,Mask_lookalike/00682.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00461.tif,Mask_lookalike/00461.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00413.tif,Mask_lookalike/00413.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00267.tif,Mask_lookalike/00267.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
train,Lookalike,Lookalike/00646.tif,Mask_lookalike/00646.tif,2048,2048,2,float32+float32,2048,2048,[0],0,0,0,valid,
