image,mask,class,image_shape,mask_shape,shape_match,pair_status,note
No_oil/00190.tif,Mask_no_oil/00190.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00191.tif,Mask_no_oil/00191.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00192.tif,Mask_no_oil/00192.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00193.tif,Mask_no_oil/00193.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00194.tif,Mask_no_oil/00194.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00195.tif,Mask_no_oil/00195.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00196.tif,Mask_no_oil/00196.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00197.tif,Mask_no_oil/00197.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00198.tif,Mask_no_oil/00198.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00199.tif,Mask_no_oil/00199.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00200.tif,Mask_no_oil/00200.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00201.tif,Mask_no_oil/00201.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00202.tif,Mask_no_oil/00202.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00203.tif,Mask_no_oil/00203.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00204.tif,Mask_no_oil/00204.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00205.tif,Mask_no_oil/00205.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00206.tif,Mask_no_oil/00206.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00207.tif,Mask_no_oil/00207.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00208.tif,Mask_no_oil/00208.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00209.tif,Mask_no_oil/00209.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00210.tif,Mask_no_oil/00210.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00211.tif,Mask_no_oil/00211.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00212.tif,Mask_no_oil/00212.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00213.tif,Mask_no_oil/00213.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00214.tif,Mask_no_oil/00214.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00215.tif,Mask_no_oil/00215.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00216.tif,Mask_no_oil/00216.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00217.tif,Mask_no_oil/00217.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00218.tif,Mask_no_oil/00218.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00219.tif,Mask_no_oil/00219.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00220.tif,Mask_no_oil/00220.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00221.tif,Mask_no_oil/00221.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00222.tif,Mask_no_oil/00222.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00223.tif,Mask_no_oil/00223.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00224.tif,Mask_no_oil/00224.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00225.tif,Mask_no_oil/00225.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00226.tif,Mask_no_oil/00226.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00227.tif,Mask_no_oil/00227.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00228.tif,Mask_no_oil/00228.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00229.tif,Mask_no_oil/00229.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00230.tif,Mask_no_oil/00230.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00231.tif,Mask_no_oil/00231.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00232.tif,Mask_no_oil/00232.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00233.tif,Mask_no_oil/00233.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00234.tif,Mask_no_oil/00234.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00235.tif,Mask_no_oil/00235.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00236.tif,Mask_no_oil/00236.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00237.tif,Mask_no_oil/00237.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00238.tif,Mask_no_oil/00238.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00239.tif,Mask_no_oil/00239.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00240.tif,Mask_no_oil/00240.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00241.tif,Mask_no_oil/00241.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00242.tif,Mask_no_oil/00242.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00243.tif,Mask_no_oil/00243.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00244.tif,Mask_no_oil/00244.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00245.tif,Mask_no_oil/00245.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00246.tif,Mask_no_oil/00246.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00247.tif,Mask_no_oil/00247.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00248.tif,Mask_no_oil/00248.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00249.tif,Mask_no_oil/00249.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00250.tif,Mask_no_oil/00250.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00251.tif,Mask_no_oil/00251.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00252.tif,Mask_no_oil/00252.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00253.tif,Mask_no_oil/00253.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00254.tif,Mask_no_oil/00254.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00255.tif,Mask_no_oil/00255.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00256.tif,Mask_no_oil/00256.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00257.tif,Mask_no_oil/00257.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00258.tif,Mask_no_oil/00258.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00259.tif,Mask_no_oil/00259.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00260.tif,Mask_no_oil/00260.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00261.tif,Mask_no_oil/00261.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00262.tif,Mask_no_oil/00262.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00263.tif,Mask_no_oil/00263.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00264.tif,Mask_no_oil/00264.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00265.tif,Mask_no_oil/00265.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00266.tif,Mask_no_oil/00266.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00267.tif,Mask_no_oil/00267.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00268.tif,Mask_no_oil/00268.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00269.tif,Mask_no_oil/00269.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00270.tif,Mask_no_oil/00270.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00271.tif,Mask_no_oil/00271.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00272.tif,Mask_no_oil/00272.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00273.tif,Mask_no_oil/00273.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00274.tif,Mask_no_oil/00274.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00275.tif,Mask_no_oil/00275.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00276.tif,Mask_no_oil/00276.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00277.tif,Mask_no_oil/00277.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00278.tif,Mask_no_oil/00278.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00279.tif,Mask_no_oil/00279.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00280.tif,Mask_no_oil/00280.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00281.tif,Mask_no_oil/00281.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00282.tif,Mask_no_oil/00282.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00283.tif,Mask_no_oil/00283.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00284.tif,Mask_no_oil/00284.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00285.tif,Mask_no_oil/00285.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00286.tif,Mask_no_oil/00286.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00287.tif,Mask_no_oil/00287.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00288.tif,Mask_no_oil/00288.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00289.tif,Mask_no_oil/00289.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00290.tif,Mask_no_oil/00290.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00291.tif,Mask_no_oil/00291.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00292.tif,Mask_no_oil/00292.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00293.tif,Mask_no_oil/00293.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00294.tif,Mask_no_oil/00294.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00295.tif,Mask_no_oil/00295.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00296.tif,Mask_no_oil/00296.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00297.tif,Mask_no_oil/00297.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00298.tif,Mask_no_oil/00298.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00299.tif,Mask_no_oil/00299.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00300.tif,Mask_no_oil/00300.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00301.tif,Mask_no_oil/00301.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00302.tif,Mask_no_oil/00302.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00303.tif,Mask_no_oil/00303.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00304.tif,Mask_no_oil/00304.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00305.tif,Mask_no_oil/00305.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00306.tif,Mask_no_oil/00306.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00307.tif,Mask_no_oil/00307.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00308.tif,Mask_no_oil/00308.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00309.tif,Mask_no_oil/00309.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00310.tif,Mask_no_oil/00310.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00311.tif,Mask_no_oil/00311.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00312.tif,Mask_no_oil/00312.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00313.tif,Mask_no_oil/00313.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00314.tif,Mask_no_oil/00314.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00315.tif,Mask_no_oil/00315.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00316.tif,Mask_no_oil/00316.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00317.tif,Mask_no_oil/00317.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00318.tif,Mask_no_oil/00318.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00319.tif,Mask_no_oil/00319.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00320.tif,Mask_no_oil/00320.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00321.tif,Mask_no_oil/00321.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00322.tif,Mask_no_oil/00322.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00323.tif,Mask_no_oil/00323.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00324.tif,Mask_no_oil/00324.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00325.tif,Mask_no_oil/00325.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00326.tif,Mask_no_oil/00326.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00327.tif,Mask_no_oil/00327.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00328.tif,Mask_no_oil/00328.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00329.tif,Mask_no_oil/00329.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00330.tif,Mask_no_oil/00330.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00331.tif,Mask_no_oil/00331.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00332.tif,Mask_no_oil/00332.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00333.tif,Mask_no_oil/00333.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00334.tif,Mask_no_oil/00334.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00335.tif,Mask_no_oil/00335.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00336.tif,Mask_no_oil/00336.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00337.tif,Mask_no_oil/00337.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00338.tif,Mask_no_oil/00338.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00339.tif,Mask_no_oil/00339.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00340.tif,Mask_no_oil/00340.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00341.tif,Mask_no_oil/00341.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00342.tif,Mask_no_oil/00342.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00343.tif,Mask_no_oil/00343.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00344.tif,Mask_no_oil/00344.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00345.tif,Mask_no_oil/00345.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00346.tif,Mask_no_oil/00346.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00347.tif,Mask_no_oil/00347.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00348.tif,Mask_no_oil/00348.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00349.tif,Mask_no_oil/00349.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00350.tif,Mask_no_oil/00350.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00351.tif,Mask_no_oil/00351.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00352.tif,Mask_no_oil/00352.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00353.tif,Mask_no_oil/00353.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00354.tif,Mask_no_oil/00354.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00355.tif,Mask_no_oil/00355.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00356.tif,Mask_no_oil/00356.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00357.tif,Mask_no_oil/00357.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00358.tif,Mask_no_oil/00358.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00359.tif,Mask_no_oil/00359.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00360.tif,Mask_no_oil/00360.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00361.tif,Mask_no_oil/00361.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00362.tif,Mask_no_oil/00362.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00363.tif,Mask_no_oil/00363.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00364.tif,Mask_no_oil/00364.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00365.tif,Mask_no_oil/00365.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00366.tif,Mask_no_oil/00366.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00367.tif,Mask_no_oil/00367.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00368.tif,Mask_no_oil/00368.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00369.tif,Mask_no_oil/00369.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00370.tif,Mask_no_oil/00370.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00371.tif,Mask_no_oil/00371.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00372.tif,Mask_no_oil/00372.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00373.tif,Mask_no_oil/00373.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00374.tif,Mask_no_oil/00374.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00375.tif,Mask_no_oil/00375.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00376.tif,Mask_no_oil/00376.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00377.tif,Mask_no_oil/00377.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00378.tif,Mask_no_oil/00378.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00379.tif,Mask_no_oil/00379.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00380.tif,Mask_no_oil/00380.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00381.tif,Mask_no_oil/00381.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00382.tif,Mask_no_oil/00382.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00383.tif,Mask_no_oil/00383.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00384.tif,Mask_no_oil/00384.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00385.tif,Mask_no_oil/00385.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00386.tif,Mask_no_oil/00386.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00387.tif,Mask_no_oil/00387.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00388.tif,Mask_no_oil/00388.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00389.tif,Mask_no_oil/00389.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00390.tif,Mask_no_oil/00390.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00391.tif,Mask_no_oil/00391.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00392.tif,Mask_no_oil/00392.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00393.tif,Mask_no_oil/00393.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00394.tif,Mask_no_oil/00394.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00395.tif,Mask_no_oil/00395.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00396.tif,Mask_no_oil/00396.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00397.tif,Mask_no_oil/00397.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00398.tif,Mask_no_oil/00398.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00399.tif,Mask_no_oil/00399.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00400.tif,Mask_no_oil/00400.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00401.tif,Mask_no_oil/00401.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00402.tif,Mask_no_oil/00402.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00403.tif,Mask_no_oil/00403.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00404.tif,Mask_no_oil/00404.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00405.tif,Mask_no_oil/00405.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00406.tif,Mask_no_oil/00406.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00407.tif,Mask_no_oil/00407.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00408.tif,Mask_no_oil/00408.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00409.tif,Mask_no_oil/00409.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00410.tif,Mask_no_oil/00410.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00411.tif,Mask_no_oil/00411.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00412.tif,Mask_no_oil/00412.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00413.tif,Mask_no_oil/00413.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00414.tif,Mask_no_oil/00414.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00415.tif,Mask_no_oil/00415.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00416.tif,Mask_no_oil/00416.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00417.tif,Mask_no_oil/00417.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00418.tif,Mask_no_oil/00418.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00419.tif,Mask_no_oil/00419.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00420.tif,Mask_no_oil/00420.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00421.tif,Mask_no_oil/00421.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00422.tif,Mask_no_oil/00422.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00423.tif,Mask_no_oil/00423.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00424.tif,Mask_no_oil/00424.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00425.tif,Mask_no_oil/00425.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00426.tif,Mask_no_oil/00426.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00427.tif,Mask_no_oil/00427.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00428.tif,Mask_no_oil/00428.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00429.tif,Mask_no_oil/00429.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00430.tif,Mask_no_oil/00430.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00431.tif,Mask_no_oil/00431.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00432.tif,Mask_no_oil/00432.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00433.tif,Mask_no_oil/00433.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00434.tif,Mask_no_oil/00434.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00435.tif,Mask_no_oil/00435.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00436.tif,Mask_no_oil/00436.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00437.tif,Mask_no_oil/00437.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00438.tif,Mask_no_oil/00438.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00439.tif,Mask_no_oil/00439.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00440.tif,Mask_no_oil/00440.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00441.tif,Mask_no_oil/00441.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00442.tif,Mask_no_oil/00442.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00443.tif,Mask_no_oil/00443.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00444.tif,Mask_no_oil/00444.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00445.tif,Mask_no_oil/00445.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00446.tif,Mask_no_oil/00446.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00447.tif,Mask_no_oil/00447.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00448.tif,Mask_no_oil/00448.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00449.tif,Mask_no_oil/00449.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00450.tif,Mask_no_oil/00450.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00451.tif,Mask_no_oil/00451.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00452.tif,Mask_no_oil/00452.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00453.tif,Mask_no_oil/00453.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00454.tif,Mask_no_oil/00454.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00455.tif,Mask_no_oil/00455.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00456.tif,Mask_no_oil/00456.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00457.tif,Mask_no_oil/00457.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
