file,ok,width,height,bands,dtypes,crs,nodata,compression,band,min,max,mean,std,median_s4,P1_s4,P5_s4,P25_s4,P50_s4,P75_s4,P95_s4,P99_s4,nan,posinf,neginf,constant,mask_fg,mask_fg_pct,mask_empty,error
No_oil/00466.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-24.177629470825195,8.011975288391113,-8.475419998168945,3.036888599395752,-8.840177536010742,-14.64411828994751,-12.77718539237976,-10.475262880325317,-8.840177536010742,-6.874651551246643,-2.768822145462037,0.3622825118899347,0,0,0,False,,,,
No_oil/00467.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.49394226074219,0.7125136256217957,-16.17985725402832,4.066216468811035,-16.164180755615234,-26.35063491821289,-22.945156574249268,-18.76444435119629,-16.164180755615234,-13.50722885131836,-9.578998994827272,-6.463659467697138,0,0,0,False,,,,
No_oil/00467.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-24.32036018371582,9.630234718322754,-8.150498390197754,3.149343729019165,-8.403514862060547,-14.84354109764099,-12.806873559951782,-10.270679950714111,-8.403514385223389,-6.295724272727966,-2.55166211128235,0.5660548460483552,0,0,0,False,,,,
No_oil/00468.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-50.54209899902344,2.108398675918579,-17.043537139892578,6.15199613571167,-17.92586898803711,-28.172509479522706,-25.152090072631836,-20.795149326324463,-17.92586898803711,-14.774155139923096,0.0,0.0,0,0,0,False,,,,
No_oil/00468.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-40.51472091674805,10.124748229980469,-8.453059196472168,4.018698692321777,-9.212482452392578,-15.95971897125244,-13.772084140777588,-11.18034315109253,-9.21248197555542,-6.47917377948761,0.0,0.7784154516458542,0,0,0,False,,,,
No_oil/00469.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.67797088623047,6.104841232299805,-25.148265838623047,5.852388858795166,-26.399797439575195,-35.331386947631835,-32.61585712432861,-29.11976146697998,-26.399797439575195,-21.962018489837646,-14.778152704238892,-4.69904107570648,0,0,0,False,,,,
No_oil/00469.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-30.513256072998047,16.61203384399414,-16.639970779418945,4.728378772735596,-17.785245895385742,-23.866506023406984,-22.476561641693117,-20.303687572479248,-17.785245895385742,-13.50373363494873,-8.469032764434816,-1.0066608548164366,0,0,0,False,,,,
No_oil/00470.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.51782989501953,0.0,-33.186458587646484,3.2431602478027344,-33.125858306884766,-40.34935710906982,-37.87749404907227,-34.93690490722656,-33.125858306884766,-31.422588348388672,-29.174897670745853,-27.547873458862302,0,0,0,False,,,,
No_oil/00470.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-33.92089080810547,0.0,-19.72076416015625,1.8078964948654175,-19.780424118041992,-23.105020656585694,-22.110763454437254,-20.735063552856445,-19.780424118041992,-18.81352424621582,-17.38990716934204,-16.202177600860594,0,0,0,False,,,,
No_oil/00471.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.097232818603516,6.368514060974121,-35.281005859375,2.6122663021087646,-35.12418746948242,-42.2096431350708,-39.81173114776611,-36.907986640930176,-35.12418746948242,-33.463717460632324,-31.330358791351323,-29.992900352478028,0,0,0,False,,,,
No_oil/00471.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.62274742126465,12.483939170837402,-20.192819595336914,1.5889225006103516,-20.18257713317871,-23.830108757019044,-22.79805269241333,-21.26750135421753,-20.18257713317871,-19.115944862365723,-17.608013439178468,-16.556019535064696,0,0,0,False,,,,
No_oil/00472.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-52.220706939697266,-25.646066665649414,-36.31189727783203,2.8897812366485596,-36.11507797241211,-44.06655792236328,-41.431315422058105,-38.10996341705322,-36.11507797241211,-34.28514003753662,-31.92866096496582,-30.482411098480224,0,0,0,False,,,,
No_oil/00472.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.489530563354492,-13.739624977111816,-21.667768478393555,1.3616952896118164,-21.67411994934082,-24.828198680877687,-23.89617567062378,-22.585322856903076,-21.67411994934082,-20.751744270324707,-19.43398427963257,-18.489845008850097,0,0,0,False,,,,
No_oil/00473.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.38549041748047,-20.299711227416992,-33.926307678222656,3.4718377590179443,-33.60969543457031,-43.794476928710935,-40.14729881286621,-35.98452377319336,-33.60969352722168,-31.49069356918335,-28.822125816345217,-27.19222873687744,0,0,0,False,,,,
No_oil/00473.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.960031509399414,-9.461877822875977,-19.96393585205078,1.610350251197815,-19.932945251464844,-23.8516508102417,-22.657800006866456,-21.024921417236328,-19.932945251464844,-18.860106468200684,-17.35390615463257,-16.345635814666746,0,0,0,False,,,,
No_oil/00474.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-53.4573974609375,-20.950756072998047,-34.81882858276367,3.534059762954712,-34.503196716308594,-44.791722755432126,-41.16753463745117,-36.92130470275879,-34.503196716308594,-32.34794616699219,-29.614775753021245,-27.973972568511954,0,0,0,False,,,,
No_oil/00474.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-27.118133544921875,-5.874625205993652,-20.187644958496094,1.3400461673736572,-20.18494415283203,-23.360775241851808,-22.40494508743286,-21.088130950927734,-20.184945106506348,-19.28294610977173,-18.006569957733156,-17.122235374450682,0,0,0,False,,,,
No_oil/00475.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.13519287109375,0.9962347745895386,-33.39789962768555,3.562675952911377,-33.09492492675781,-43.557205772399904,-39.739745712280275,-35.485209465026855,-33.094926834106445,-30.929535388946533,-28.182645320892338,-26.555534420013426,0,0,0,False,,,,
No_oil/00475.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.460445404052734,9.131292343139648,-18.2752628326416,1.4087196588516235,-18.282018661499023,-21.52112392425537,-20.566330337524413,-19.218825340270996,-18.282018661499023,-17.330639362335205,-15.980206155776978,-15.019976882934568,0,0,0,False,,,,
No_oil/00476.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.9852180480957,-20.25510025024414,-33.77225875854492,2.974971294403076,-33.57042694091797,-41.794907569885254,-38.9776346206665,-35.60513496398926,-33.5704288482666,-31.701483249664307,-29.251684761047365,-27.71536672592163,0,0,0,False,,,,
No_oil/00476.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.419618606567383,-9.806692123413086,-22.41844367980957,1.5369551181793213,-22.38277816772461,-26.171092872619628,-25.000543975830077,-23.426715850830078,-22.382777214050293,-21.366734981536865,-19.962612915039063,-18.994247722625733,0,0,0,False,,,,
No_oil/00477.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.66590118408203,-21.022275924682617,-37.0142936706543,2.9227421283721924,-36.79323959350586,-44.85683612823486,-42.23796367645264,-38.826828956604004,-36.79323959350586,-34.946471214294434,-32.6096248626709,-31.18215965270996,0,0,0,False,,,,
No_oil/00477.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-30.223451614379883,-9.489518165588379,-22.353771209716797,1.4091160297393799,-22.350719451904297,-25.66325361251831,-24.66521797180176,-23.307373046875,-22.35071849822998,-21.4000825881958,-20.03289661407471,-19.081333885192866,0,0,0,False,,,,
No_oil/00478.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-52.99775695800781,3.2218830585479736,-30.318511962890625,6.808216571807861,-31.618162155151367,-43.77296817779541,-39.95486545562744,-35.23782730102539,-31.618162155151367,-25.452375888824463,-17.82319612503052,-14.079238119125364,0,0,0,False,,,,
No_oil/00478.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.802690505981445,16.98476219177246,-18.895702362060547,3.6876919269561768,-20.08734130859375,-24.206202125549318,-22.983030986785888,-21.36112403869629,-20.087340354919434,-17.33104372024536,-11.334545993804934,-8.312395181655878,0,0,0,False,,,,
No_oil/00479.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-54.36004638671875,14.484050750732422,-18.953338623046875,10.402724266052246,-18.56906509399414,-35.766355209350586,-32.780457496643066,-28.200186252593994,-18.569064140319824,-15.112931251525879,0.0,0.0,0,0,0,False,,,,
No_oil/00479.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-43.74559783935547,23.239469528198242,-11.428801536560059,6.464596748352051,-11.910988807678223,-20.814588947296144,-19.57526922225952,-17.23761510848999,-11.910988807678223,-8.542914628982544,0.0,0.0,0,0,0,False,,,,
No_oil/00480.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-30.47744369506836,5.548370838165283,-16.624052047729492,2.6205103397369385,-16.769018173217773,-22.22574167251587,-20.630667209625244,-18.384681224822998,-16.769018173217773,-15.038125991821289,-12.11648392677308,-9.480315513610835,0,0,0,False,,,,
No_oil/00480.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-21.3350772857666,19.688329696655273,-8.89659309387207,2.973552703857422,-9.184405326843262,-14.629990167617798,-13.207988405227661,-10.943088293075562,-9.184405326843262,-7.183141112327576,-3.6408492684364355,-0.2763623178005201,0,0,0,False,,,,
No_oil/00481.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-53.02064895629883,0.0,-20.14214324951172,13.317472457885742,-25.476394653320312,-37.63144481658936,-34.7591646194458,-30.605751514434814,-25.476394653320312,0.0,0.0,0.0,0,0,0,False,,,,
No_oil/00481.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-45.371299743652344,13.608556747436523,-15.464107513427734,10.647002220153809,-18.467716217041016,-30.829565391540527,-28.49521436691284,-24.42140817642212,-18.4677152633667,0.0,0.0,0.0,0,0,0,False,,,,
No_oil/00482.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-99.49946594238281,0.0,-22.631202697753906,14.705721855163574,-29.911582946777344,-41.70067729949951,-36.65803871154785,-32.66060829162598,-29.911581993103027,0.0,0.0,0.0,0,0,0,False,,,,
No_oil/00482.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-94.18042755126953,0.0,-19.71002769470215,12.887178421020508,-26.11949920654297,-35.94197074890137,-32.39838352203369,-28.860560417175293,-26.119498252868652,0.0,0.0,0.0,0,0,0,False,,,,
No_oil/00483.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-92.22685241699219,0.0,-33.195091247558594,8.350560188293457,-34.655521392822266,-43.20016986846924,-40.06901035308838,-36.68098831176758,-34.655521392822266,-32.68418502807617,0.0,0.0,0,0,0,False,,,,
No_oil/00483.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-89.03946685791016,3.696124792098999,-26.02134132385254,6.819283485412598,-27.36722183227539,-34.528818168640136,-32.07032413482666,-29.25601100921631,-27.367220878601074,-25.247437953948975,0.0,0.0,0,0,0,False,,,,
No_oil/00484.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-72.1050033569336,0.0,-32.47499084472656,5.05402135848999,-33.12263488769531,-42.82051391601563,-39.732833290100096,-35.81977558135986,-33.122636795043945,-29.763089656829834,-22.898421764373783,-18.405118961334225,0,0,0,False,,,,
No_oil/00484.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-65.12545776367188,8.187257766723633,-22.50937271118164,4.602670669555664,-23.046810150146484,-31.980061626434328,-29.428763771057127,-25.721871852874756,-23.0468111038208,-19.407702922821045,-14.456100320816045,-11.14379898071289,0,0,0,False,,,,
No_oil/00485.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.2672004699707,-0.6483362317085266,-23.390623092651367,5.495421409606934,-23.086214065551758,-36.8065856552124,-33.17339897155762,-26.524115085601807,-23.086214065551758,-20.057751655578613,-14.554353809356693,-10.43926164627075,0,0,0,False,,,,
No_oil/00485.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-32.49231719970703,7.415288925170898,-13.924663543701172,4.4350361824035645,-13.463361740112305,-24.74420400619507,-22.50546884536743,-15.850064039230347,-13.463362216949463,-11.370714664459229,-7.29632420539856,-2.874836475849149,0,0,0,False,,,,
No_oil/00486.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.39735794067383,-3.754075527191162,-28.13144302368164,3.8148982524871826,-28.191333770751953,-37.14126598358154,-34.12311363220215,-30.53230094909668,-28.19133472442627,-25.856956481933594,-21.817446613311773,-17.937608852386465,0,0,0,False,,,,
No_oil/00486.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-32.374107360839844,5.621298789978027,-19.700115203857422,3.0776288509368896,-20.193328857421875,-25.344311237335205,-23.77912244796753,-21.693596839904785,-20.193328857421875,-18.312746047973633,-13.621671581268316,-10.25612803459167,0,0,0,False,,,,
No_oil/00487.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.485572814941406,-1.674892544746399,-26.784679412841797,6.799039363861084,-28.561166763305664,-38.95533405303955,-35.636176681518556,-31.601730346679688,-28.561166763305664,-22.086971282958984,-14.560108661651615,-9.734620990753166,0,0,0,False,,,,
No_oil/00487.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.58209800720215,8.283163070678711,-16.73271942138672,5.375999927520752,-18.426998138427734,-24.517458934783935,-23.065789031982423,-20.76253318786621,-18.42699909210205,-12.980651378631592,-7.155089354515078,-1.1063159263133888,0,0,0,False,,,,
No_oil/00488.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-41.39244079589844,-0.11462421715259552,-17.19757843017578,3.2054288387298584,-17.328983306884766,-25.002463455200196,-22.20869197845459,-19.207921504974365,-17.328984260559082,-15.272747039794922,-11.689186668395996,-9.011996469497678,0,0,0,False,,,,
No_oil/00488.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-22.497901916503906,9.067281723022461,-8.373833656311035,2.9339699745178223,-8.737444877624512,-14.252785148620605,-12.50628957748413,-10.370087385177612,-8.737444877624512,-6.732105374336243,-2.952743637561799,0.07291892684996146,0,0,0,False,,,,
No_oil/00489.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-40.15732955932617,10.641325950622559,-20.138500213623047,3.9962122440338135,-20.291358947753906,-28.77757692337036,-26.40262928009033,-22.862818717956543,-20.291358947753906,-17.620762825012207,-13.300779151916505,-9.931734161376943,0,0,0,False,,,,
No_oil/00489.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.758235931396484,18.1275691986084,-11.381564140319824,3.320037603378296,-11.652763366699219,-18.084211406707762,-16.33074607849121,-13.586532592773438,-11.652763843536377,-9.505722045898438,-5.56451301574708,-2.008453612327562,0,0,0,False,,,,
No_oil/00490.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.31758117675781,-6.588669776916504,-17.923643112182617,7.929854393005371,-14.073769569396973,-37.16055988311768,-33.85310707092285,-17.018432140350342,-14.073769569396973,-12.993953943252563,-11.61939220428467,-10.67927328109741,0,0,0,False,,,,
No_oil/00490.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.31160545349121,0.3544502258300781,-9.497486114501953,4.352736949920654,-7.679020881652832,-19.415325832366943,-17.866928100585938,-10.880012512207031,-7.679021120071411,-6.599734306335449,-5.182151579856873,-4.18107440471649,0,0,0,False,,,,
No_oil/00491.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-38.431907653808594,-6.2298583984375,-13.712894439697266,2.6575517654418945,-13.238423347473145,-25.987371559143067,-18.134297561645507,-14.366515636444092,-13.238423347473145,-12.251767635345459,-10.900404834747315,-9.987288970947265,0,0,0,False,,,,
No_oil/00491.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-26.817333221435547,-0.5728020668029785,-7.714066505432129,2.4513661861419678,-7.3339643478393555,-19.402767486572266,-11.511189556121826,-8.37135934829712,-7.3339643478393555,-6.3871155977249146,-5.048720002174377,-4.127785811424255,0,0,0,False,,,,
No_oil/00492.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-37.74030685424805,-6.810193061828613,-14.257064819335938,3.388068914413452,-13.401439666748047,-27.36171745300293,-22.253772258758545,-14.821884155273438,-13.401439189910889,-12.315043687820435,-10.915780115127564,-9.973633842468262,0,0,0,False,,,,
No_oil/00492.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-28.745574951171875,-0.8583049178123474,-8.748140335083008,2.930452346801758,-8.032563209533691,-19.427296772003174,-15.601456546783446,-9.388880491256714,-8.032563209533691,-7.009045958518982,-5.656332397460938,-4.713515758514401,0,0,0,False,,,,
No_oil/00493.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-47.45656204223633,-6.324171543121338,-18.292007446289062,6.529614448547363,-15.263065338134766,-33.12601173400879,-30.36807870864868,-24.477148056030273,-15.263065814971924,-13.287686824798584,-11.514766931533815,-10.432204904556274,0,0,0,False,,,,
No_oil/00493.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-27.429216384887695,0.7622696757316589,-11.159936904907227,3.7680633068084717,-9.98764419555664,-19.15746877670288,-17.600142192840575,-14.620776891708374,-9.987644672393799,-8.09338665008545,-6.3641131401062045,-5.279933443069456,0,0,0,False,,,,
No_oil/00494.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-47.458038330078125,-2.707322359085083,-18.17999267578125,6.7669358253479,-15.014793395996094,-33.36319877624512,-30.48563756942749,-24.973405361175537,-15.014793872833252,-13.080763578414917,-11.101290512084962,-9.768928298950193,0,0,0,False,,,,
No_oil/00494.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-25.884763717651367,8.030076026916504,-9.963385581970215,3.395115613937378,-9.13917350769043,-17.53180009841919,-15.870030641555786,-12.777426958084106,-9.139173030853271,-7.355930209159851,-5.36107726097107,-3.8641985201835634,0,0,0,False,,,,
No_oil/00495.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-45.595008850097656,1.7481368780136108,-14.690747261047363,4.187215805053711,-13.595855712890625,-30.022803535461424,-26.20628652572632,-15.064373016357422,-13.595855712890625,-12.43324589729309,-10.953997564315797,-9.93499885559082,0,0,0,False,,,,
No_oil/00495.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-26.120290756225586,13.849252700805664,-8.681978225708008,2.7793056964874268,-8.095085144042969,-17.430311164855958,-15.060120010375977,-9.600063800811768,-8.09508466720581,-6.958211302757263,-5.43126769065857,-4.183684139251708,0,0,0,False,,,,
No_oil/00496.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-29.516498565673828,-6.189884662628174,-13.26752758026123,1.4384835958480835,-13.251097679138184,-16.731659049987794,-15.564989042282104,-14.182366132736206,-13.251097679138184,-12.316917657852173,-10.979862689971926,-10.049632415771482,0,0,0,False,,,,
No_oil/00496.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-22.698253631591797,4.501323699951172,-7.080447673797607,1.5197871923446655,-7.042604446411133,-10.77528956413269,-9.554334163665771,-8.037889242172241,-7.042604684829712,-6.06708550453186,-4.691295456886293,-3.7347317981719956,0,0,0,False,,,,
No_oil/00497.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-45.17634582519531,-6.141427040100098,-14.91612434387207,3.3042476177215576,-14.369039535522461,-29.461798095703124,-19.386132431030273,-15.709723472595215,-14.369039058685303,-13.14963674545288,-11.527883052825928,-10.421196489334104,0,0,0,False,,,,
No_oil/00497.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-29.440031051635742,1.4825809001922607,-8.572911262512207,2.986811399459839,-8.17319107055664,-20.45606388092041,-13.3436635017395,-9.878437995910645,-8.173190593719482,-6.685112833976746,-4.8225491762161266,-3.549256007671356,0,0,0,False,,,,
No_oil/00498.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.21034240722656,1.1557807922363281,-28.52389907836914,6.894856929779053,-29.89154624938965,-39.787981033325195,-36.251600456237796,-32.29518699645996,-29.89154624938965,-27.409839153289795,-13.149802350997929,0.0,0,0,0,False,,,,
No_oil/00498.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.872711181640625,11.708252906799316,-12.576676368713379,2.7688066959381104,-13.141884803771973,-16.78005599975586,-15.66744327545166,-14.201773166656494,-13.141884803771973,-11.892672061920166,-6.685505080223096,0.0,0,0,0,False,,,,
No_oil/00499.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.901580810546875,-7.063040733337402,-24.68792724609375,7.658024311065674,-27.768550872802734,-37.61843669891358,-34.57252941131592,-30.870967388153076,-27.76855182647705,-16.66655683517456,-13.022870731353764,-11.460558795928955,0,0,0,False,,,,
No_oil/00499.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-23.44242286682129,0.1600278615951538,-12.409080505371094,2.932481050491333,-13.12491226196289,-17.397559814453125,-16.130782413482667,-14.530656576156616,-13.12491226196289,-10.670100212097168,-6.558757543563852,-4.65948894500732,0,0,0,False,,,,
No_oil/00500.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-37.92744827270508,-6.06026029586792,-13.739871978759766,2.360487461090088,-13.403257369995117,-24.389482154846192,-17.216073513031006,-14.446010828018188,-13.403257846832275,-12.433280229568481,-11.074566841125492,-10.11890941619873,0,0,0,False,,,,
No_oil/00500.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-27.818206787109375,0.6974332928657532,-7.54331111907959,2.2953379154205322,-7.2578229904174805,-17.697299633026123,-10.974640655517577,-8.31987714767456,-7.25782322883606,-6.259471416473389,-4.806995606422428,-3.745778849124903,0,0,0,False,,,,
No_oil/00501.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-42.77836608886719,-6.621075630187988,-14.67447280883789,3.000432252883911,-14.204229354858398,-28.75507080078125,-18.158432102203367,-15.399764776229858,-14.204229831695557,-13.112890005111694,-11.614106941223147,-10.570501451492309,0,0,0,False,,,,
No_oil/00501.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-30.019487380981445,0.6173235177993774,-8.508211135864258,2.8283920288085938,-8.056411743164062,-20.776801719665528,-12.62652187347412,-9.360621929168701,-8.056411743164062,-6.917675971984863,-5.344213080406191,-4.246610422134395,0,0,0,False,,,,
No_oil/00502.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-36.28392791748047,-5.954534530639648,-13.434661865234375,2.0345888137817383,-13.251718521118164,-24.772821521759035,-15.74015097618103,-14.152393341064453,-13.251718997955322,-12.367619514465332,-11.111166000366211,-10.224587583541869,0,0,0,False,,,,
No_oil/00502.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-27.66349983215332,-0.0057621547020971775,-7.198376655578613,2.0402021408081055,-7.029423713684082,-19.2130260848999,-9.421320056915283,-7.91279935836792,-7.029423952102661,-6.148120880126953,-4.875026059150697,-3.9633877301216085,0,0,0,False,,,,
No_oil/00503.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-46.19330596923828,-6.059762001037598,-16.492578506469727,3.7143361568450928,-15.534683227539062,-28.489195613861085,-24.317569065093995,-18.115225791931152,-15.53468370437622,-13.944766759872437,-12.190499114990235,-11.074908399581906,0,0,0,False,,,,
No_oil/00503.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-24.92707633972168,0.46771207451820374,-10.686573028564453,2.9995667934417725,-10.144758224487305,-18.92273874282837,-16.634522342681883,-12.340752124786377,-10.144758224487305,-8.554856777191162,-6.639366960525514,-5.468190193176269,0,0,0,False,,,,
No_oil/00504.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-47.89991760253906,-5.808253288269043,-16.99949073791504,6.176120281219482,-14.417098999023438,-33.071786651611326,-30.26364212036133,-16.562759399414062,-14.417099475860596,-13.225607872009277,-11.642098426818851,-10.564711055755614,0,0,0,False,,,,
No_oil/00504.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-25.832271575927734,1.5559853315353394,-9.68592643737793,4.338299751281738,-8.081611633300781,-20.61524673461914,-18.990793991088868,-10.213430404663086,-8.08161211013794,-6.8884665966033936,-5.303384852409365,-4.2010201072692865,0,0,0,False,,,,
No_oil/00505.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-50.920494079589844,-21.562484741210938,-32.46063995361328,3.061424493789673,-32.22737121582031,-41.057126922607424,-37.833608055114745,-34.28737163543701,-32.22736930847168,-30.337249755859375,-27.878107261657714,-26.370127277374266,0,0,0,False,,,,
No_oil/00505.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-23.588098526000977,-9.854965209960938,-16.2804012298584,1.2925655841827393,-16.285470962524414,-19.26698398590088,-18.394274520874024,-17.15725040435791,-16.285470962524414,-15.409748315811157,-14.14665470123291,-13.258701887130735,0,0,0,False,,,,
No_oil/00506.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-50.38914489746094,-26.398395538330078,-35.590091705322266,2.63378643989563,-35.41877746582031,-42.64356853485108,-40.21131496429443,-37.237998962402344,-35.41877746582031,-33.745713233947754,-31.572204780578616,-30.27758165359497,0,0,0,False,,,,
No_oil/00506.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-26.01972770690918,-11.239751815795898,-18.74472427368164,1.4389549493789673,-18.77639389038086,-21.97552270889282,-21.05815773010254,-19.72969913482666,-18.776394844055176,-17.782957553863525,-16.327012157440187,-15.301518659591673,0,0,0,False,,,,
No_oil/00507.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.336769104003906,-24.228195190429688,-34.2701416015625,2.5429697036743164,-34.13283920288086,-41.01049125671387,-38.68702564239502,-35.867798805236816,-34.13283920288086,-32.49066638946533,-30.369438266754152,-29.013334159851073,0,0,0,False,,,,
No_oil/00507.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-25.878753662109375,-12.011253356933594,-18.950653076171875,1.3533713817596436,-18.97641372680664,-22.02079568862915,-21.12984781265259,-19.87554693222046,-18.97641372680664,-18.04413890838623,-16.686397361755372,-15.714174671173096,0,0,0,False,,,,
No_oil/00508.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.55824661254883,-22.7263126373291,-34.05036926269531,2.7189486026763916,-33.88078308105469,-41.3754642868042,-38.79191150665283,-35.73819065093994,-33.88078308105469,-32.15979290008545,-29.907325458526614,-28.48819679260254,0,0,0,False,,,,
No_oil/00508.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-25.81879234313965,-11.18095874786377,-19.016368865966797,1.3950471878051758,-19.040035247802734,-22.1996124458313,-21.268173313140867,-19.970072746276855,-19.04003620147705,-18.08048725128174,-16.683791446685795,-15.707869291305542,0,0,0,False,,,,
No_oil/00509.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.241024017333984,-1.4852449893951416,-35.146453857421875,2.5801737308502197,-34.9945068359375,-41.95729953765869,-39.611850547790525,-36.75224590301514,-34.99450874328613,-33.36062049865723,-31.242787456512453,-29.923143081665035,0,0,0,False,,,,
