tile_id,split,class,image_id,image_path,mask_path,x,y,tile_width,tile_height,original_width,original_height
train_No_oil_00202_x0000_y0000,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,0,0,512,512,2048,2048
train_No_oil_00202_x0512_y0000,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,512,0,512,512,2048,2048
train_No_oil_00202_x1024_y0000,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1024,0,512,512,2048,2048
train_No_oil_00202_x1536_y0000,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1536,0,512,512,2048,2048
train_No_oil_00202_x0000_y0512,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,0,512,512,512,2048,2048
train_No_oil_00202_x0512_y0512,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,512,512,512,512,2048,2048
train_No_oil_00202_x1024_y0512,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1024,512,512,512,2048,2048
train_No_oil_00202_x1536_y0512,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1536,512,512,512,2048,2048
train_No_oil_00202_x0000_y1024,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,0,1024,512,512,2048,2048
train_No_oil_00202_x0512_y1024,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,512,1024,512,512,2048,2048
train_No_oil_00202_x1024_y1024,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1024,1024,512,512,2048,2048
train_No_oil_00202_x1536_y1024,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1536,1024,512,512,2048,2048
train_No_oil_00202_x0000_y1536,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,0,1536,512,512,2048,2048
train_No_oil_00202_x0512_y1536,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,512,1536,512,512,2048,2048
train_No_oil_00202_x1024_y1536,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1024,1536,512,512,2048,2048
train_No_oil_00202_x1536_y1536,train,No_oil,No_oil/00202.tif,train/images/No_oil/00202.tif,train/masks/No_oil/00202.tif,1536,1536,512,512,2048,2048
train_No_oil_00204_x0000_y0000,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,0,0,512,512,2048,2048
train_No_oil_00204_x0512_y0000,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,512,0,512,512,2048,2048
train_No_oil_00204_x1024_y0000,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1024,0,512,512,2048,2048
train_No_oil_00204_x1536_y0000,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1536,0,512,512,2048,2048
train_No_oil_00204_x0000_y0512,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,0,512,512,512,2048,2048
train_No_oil_00204_x0512_y0512,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,512,512,512,512,2048,2048
train_No_oil_00204_x1024_y0512,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1024,512,512,512,2048,2048
train_No_oil_00204_x1536_y0512,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1536,512,512,512,2048,2048
train_No_oil_00204_x0000_y1024,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,0,1024,512,512,2048,2048
train_No_oil_00204_x0512_y1024,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,512,1024,512,512,2048,2048
train_No_oil_00204_x1024_y1024,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1024,1024,512,512,2048,2048
train_No_oil_00204_x1536_y1024,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1536,1024,512,512,2048,2048
train_No_oil_00204_x0000_y1536,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,0,1536,512,512,2048,2048
train_No_oil_00204_x0512_y1536,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,512,1536,512,512,2048,2048
train_No_oil_00204_x1024_y1536,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1024,1536,512,512,2048,2048
train_No_oil_00204_x1536_y1536,train,No_oil,No_oil/00204.tif,train/images/No_oil/00204.tif,train/masks/No_oil/00204.tif,1536,1536,512,512,2048,2048
train_No_oil_00206_x0000_y0000,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,0,0,512,512,2048,2048
train_No_oil_00206_x0512_y0000,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,512,0,512,512,2048,2048
train_No_oil_00206_x1024_y0000,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1024,0,512,512,2048,2048
train_No_oil_00206_x1536_y0000,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1536,0,512,512,2048,2048
train_No_oil_00206_x0000_y0512,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,0,512,512,512,2048,2048
train_No_oil_00206_x0512_y0512,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,512,512,512,512,2048,2048
train_No_oil_00206_x1024_y0512,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1024,512,512,512,2048,2048
train_No_oil_00206_x1536_y0512,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1536,512,512,512,2048,2048
train_No_oil_00206_x0000_y1024,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,0,1024,512,512,2048,2048
train_No_oil_00206_x0512_y1024,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,512,1024,512,512,2048,2048
train_No_oil_00206_x1024_y1024,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1024,1024,512,512,2048,2048
train_No_oil_00206_x1536_y1024,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1536,1024,512,512,2048,2048
train_No_oil_00206_x0000_y1536,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,0,1536,512,512,2048,2048
train_No_oil_00206_x0512_y1536,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,512,1536,512,512,2048,2048
train_No_oil_00206_x1024_y1536,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1024,1536,512,512,2048,2048
train_No_oil_00206_x1536_y1536,train,No_oil,No_oil/00206.tif,train/images/No_oil/00206.tif,train/masks/No_oil/00206.tif,1536,1536,512,512,2048,2048
train_No_oil_00207_x0000_y0000,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,0,0,512,512,2048,2048
train_No_oil_00207_x0512_y0000,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,512,0,512,512,2048,2048
train_No_oil_00207_x1024_y0000,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1024,0,512,512,2048,2048
train_No_oil_00207_x1536_y0000,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1536,0,512,512,2048,2048
train_No_oil_00207_x0000_y0512,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,0,512,512,512,2048,2048
train_No_oil_00207_x0512_y0512,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,512,512,512,512,2048,2048
train_No_oil_00207_x1024_y0512,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1024,512,512,512,2048,2048
train_No_oil_00207_x1536_y0512,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1536,512,512,512,2048,2048
train_No_oil_00207_x0000_y1024,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,0,1024,512,512,2048,2048
train_No_oil_00207_x0512_y1024,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,512,1024,512,512,2048,2048
train_No_oil_00207_x1024_y1024,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1024,1024,512,512,2048,2048
train_No_oil_00207_x1536_y1024,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1536,1024,512,512,2048,2048
train_No_oil_00207_x0000_y1536,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,0,1536,512,512,2048,2048
train_No_oil_00207_x0512_y1536,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,512,1536,512,512,2048,2048
train_No_oil_00207_x1024_y1536,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1024,1536,512,512,2048,2048
train_No_oil_00207_x1536_y1536,train,No_oil,No_oil/00207.tif,train/images/No_oil/00207.tif,train/masks/No_oil/00207.tif,1536,1536,512,512,2048,2048
train_No_oil_00208_x0000_y0000,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,0,0,512,512,2048,2048
train_No_oil_00208_x0512_y0000,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,512,0,512,512,2048,2048
train_No_oil_00208_x1024_y0000,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1024,0,512,512,2048,2048
train_No_oil_00208_x1536_y0000,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1536,0,512,512,2048,2048
train_No_oil_00208_x0000_y0512,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,0,512,512,512,2048,2048
train_No_oil_00208_x0512_y0512,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,512,512,512,512,2048,2048
train_No_oil_00208_x1024_y0512,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1024,512,512,512,2048,2048
train_No_oil_00208_x1536_y0512,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1536,512,512,512,2048,2048
train_No_oil_00208_x0000_y1024,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,0,1024,512,512,2048,2048
train_No_oil_00208_x0512_y1024,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,512,1024,512,512,2048,2048
train_No_oil_00208_x1024_y1024,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1024,1024,512,512,2048,2048
train_No_oil_00208_x1536_y1024,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1536,1024,512,512,2048,2048
train_No_oil_00208_x0000_y1536,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,0,1536,512,512,2048,2048
train_No_oil_00208_x0512_y1536,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,512,1536,512,512,2048,2048
train_No_oil_00208_x1024_y1536,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1024,1536,512,512,2048,2048
train_No_oil_00208_x1536_y1536,train,No_oil,No_oil/00208.tif,train/images/No_oil/00208.tif,train/masks/No_oil/00208.tif,1536,1536,512,512,2048,2048
train_No_oil_00209_x0000_y0000,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,0,0,512,512,2048,2048
train_No_oil_00209_x0512_y0000,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,512,0,512,512,2048,2048
train_No_oil_00209_x1024_y0000,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1024,0,512,512,2048,2048
train_No_oil_00209_x1536_y0000,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1536,0,512,512,2048,2048
train_No_oil_00209_x0000_y0512,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,0,512,512,512,2048,2048
train_No_oil_00209_x0512_y0512,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,512,512,512,512,2048,2048
train_No_oil_00209_x1024_y0512,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1024,512,512,512,2048,2048
train_No_oil_00209_x1536_y0512,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1536,512,512,512,2048,2048
train_No_oil_00209_x0000_y1024,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,0,1024,512,512,2048,2048
train_No_oil_00209_x0512_y1024,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,512,1024,512,512,2048,2048
train_No_oil_00209_x1024_y1024,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1024,1024,512,512,2048,2048
train_No_oil_00209_x1536_y1024,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1536,1024,512,512,2048,2048
train_No_oil_00209_x0000_y1536,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,0,1536,512,512,2048,2048
train_No_oil_00209_x0512_y1536,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,512,1536,512,512,2048,2048
train_No_oil_00209_x1024_y1536,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1024,1536,512,512,2048,2048
train_No_oil_00209_x1536_y1536,train,No_oil,No_oil/00209.tif,train/images/No_oil/00209.tif,train/masks/No_oil/00209.tif,1536,1536,512,512,2048,2048
train_No_oil_00210_x0000_y0000,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,0,0,512,512,2048,2048
train_No_oil_00210_x0512_y0000,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,512,0,512,512,2048,2048
train_No_oil_00210_x1024_y0000,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1024,0,512,512,2048,2048
train_No_oil_00210_x1536_y0000,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1536,0,512,512,2048,2048
train_No_oil_00210_x0000_y0512,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,0,512,512,512,2048,2048
train_No_oil_00210_x0512_y0512,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,512,512,512,512,2048,2048
train_No_oil_00210_x1024_y0512,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1024,512,512,512,2048,2048
train_No_oil_00210_x1536_y0512,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1536,512,512,512,2048,2048
train_No_oil_00210_x0000_y1024,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,0,1024,512,512,2048,2048
train_No_oil_00210_x0512_y1024,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,512,1024,512,512,2048,2048
train_No_oil_00210_x1024_y1024,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1024,1024,512,512,2048,2048
train_No_oil_00210_x1536_y1024,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1536,1024,512,512,2048,2048
train_No_oil_00210_x0000_y1536,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,0,1536,512,512,2048,2048
train_No_oil_00210_x0512_y1536,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,512,1536,512,512,2048,2048
train_No_oil_00210_x1024_y1536,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1024,1536,512,512,2048,2048
train_No_oil_00210_x1536_y1536,train,No_oil,No_oil/00210.tif,train/images/No_oil/00210.tif,train/masks/No_oil/00210.tif,1536,1536,512,512,2048,2048
train_No_oil_00211_x0000_y0000,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,0,0,512,512,2048,2048
train_No_oil_00211_x0512_y0000,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,512,0,512,512,2048,2048
train_No_oil_00211_x1024_y0000,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1024,0,512,512,2048,2048
train_No_oil_00211_x1536_y0000,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1536,0,512,512,2048,2048
train_No_oil_00211_x0000_y0512,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,0,512,512,512,2048,2048
train_No_oil_00211_x0512_y0512,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,512,512,512,512,2048,2048
train_No_oil_00211_x1024_y0512,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1024,512,512,512,2048,2048
train_No_oil_00211_x1536_y0512,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1536,512,512,512,2048,2048
train_No_oil_00211_x0000_y1024,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,0,1024,512,512,2048,2048
train_No_oil_00211_x0512_y1024,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,512,1024,512,512,2048,2048
train_No_oil_00211_x1024_y1024,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1024,1024,512,512,2048,2048
train_No_oil_00211_x1536_y1024,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1536,1024,512,512,2048,2048
train_No_oil_00211_x0000_y1536,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,0,1536,512,512,2048,2048
train_No_oil_00211_x0512_y1536,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,512,1536,512,512,2048,2048
train_No_oil_00211_x1024_y1536,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1024,1536,512,512,2048,2048
train_No_oil_00211_x1536_y1536,train,No_oil,No_oil/00211.tif,train/images/No_oil/00211.tif,train/masks/No_oil/00211.tif,1536,1536,512,512,2048,2048
train_No_oil_00212_x0000_y0000,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,0,0,512,512,2048,2048
train_No_oil_00212_x0512_y0000,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,512,0,512,512,2048,2048
train_No_oil_00212_x1024_y0000,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1024,0,512,512,2048,2048
train_No_oil_00212_x1536_y0000,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1536,0,512,512,2048,2048
train_No_oil_00212_x0000_y0512,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,0,512,512,512,2048,2048
train_No_oil_00212_x0512_y0512,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,512,512,512,512,2048,2048
train_No_oil_00212_x1024_y0512,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1024,512,512,512,2048,2048
train_No_oil_00212_x1536_y0512,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1536,512,512,512,2048,2048
train_No_oil_00212_x0000_y1024,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,0,1024,512,512,2048,2048
train_No_oil_00212_x0512_y1024,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,512,1024,512,512,2048,2048
train_No_oil_00212_x1024_y1024,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1024,1024,512,512,2048,2048
train_No_oil_00212_x1536_y1024,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1536,1024,512,512,2048,2048
train_No_oil_00212_x0000_y1536,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,0,1536,512,512,2048,2048
train_No_oil_00212_x0512_y1536,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,512,1536,512,512,2048,2048
train_No_oil_00212_x1024_y1536,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1024,1536,512,512,2048,2048
train_No_oil_00212_x1536_y1536,train,No_oil,No_oil/00212.tif,train/images/No_oil/00212.tif,train/masks/No_oil/00212.tif,1536,1536,512,512,2048,2048
train_No_oil_00213_x0000_y0000,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,0,0,512,512,2048,2048
train_No_oil_00213_x0512_y0000,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,512,0,512,512,2048,2048
train_No_oil_00213_x1024_y0000,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1024,0,512,512,2048,2048
train_No_oil_00213_x1536_y0000,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1536,0,512,512,2048,2048
train_No_oil_00213_x0000_y0512,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,0,512,512,512,2048,2048
train_No_oil_00213_x0512_y0512,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,512,512,512,512,2048,2048
train_No_oil_00213_x1024_y0512,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1024,512,512,512,2048,2048
train_No_oil_00213_x1536_y0512,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1536,512,512,512,2048,2048
train_No_oil_00213_x0000_y1024,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,0,1024,512,512,2048,2048
train_No_oil_00213_x0512_y1024,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,512,1024,512,512,2048,2048
train_No_oil_00213_x1024_y1024,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1024,1024,512,512,2048,2048
train_No_oil_00213_x1536_y1024,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1536,1024,512,512,2048,2048
train_No_oil_00213_x0000_y1536,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,0,1536,512,512,2048,2048
train_No_oil_00213_x0512_y1536,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,512,1536,512,512,2048,2048
train_No_oil_00213_x1024_y1536,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1024,1536,512,512,2048,2048
train_No_oil_00213_x1536_y1536,train,No_oil,No_oil/00213.tif,train/images/No_oil/00213.tif,train/masks/No_oil/00213.tif,1536,1536,512,512,2048,2048
train_No_oil_00214_x0000_y0000,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,0,0,512,512,2048,2048
train_No_oil_00214_x0512_y0000,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,512,0,512,512,2048,2048
train_No_oil_00214_x1024_y0000,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,1024,0,512,512,2048,2048
train_No_oil_00214_x1536_y0000,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,1536,0,512,512,2048,2048
train_No_oil_00214_x0000_y0512,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,0,512,512,512,2048,2048
train_No_oil_00214_x0512_y0512,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,512,512,512,512,2048,2048
train_No_oil_00214_x1024_y0512,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,1024,512,512,512,2048,2048
train_No_oil_00214_x1536_y0512,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,1536,512,512,512,2048,2048
train_No_oil_00214_x0000_y1024,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,0,1024,512,512,2048,2048
train_No_oil_00214_x0512_y1024,train,No_oil,No_oil/00214.tif,train/images/No_oil/00214.tif,train/masks/No_oil/00214.tif,512,1024,512,512,2048,2048
