split,class,image_filename,image_source,image_destination,mask_filename,mask_source,mask_destination,image_sha256,mask_sha256,width,height,bands,dtype,storage_method,excluded,exclusion_reason
train,No_oil,00108.tif,No_oil/00108.tif,train/images/No_oil/00108.tif,00108.tif,Mask_no_oil/00108.tif,train/masks/No_oil/00108.tif,5247e18c773a469ee5b4eb814bd0d1e5d76aa1f889c1e886f451dae3dafa4052,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00259.tif,No_oil/00259.tif,train/images/No_oil/00259.tif,00259.tif,Mask_no_oil/00259.tif,train/masks/No_oil/00259.tif,6f303dc3506bdb819b6ca14ed6b4523a2e8b12f120daf631061ce54f73e732a9,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00295.tif,No_oil/00295.tif,train/images/No_oil/00295.tif,00295.tif,Mask_no_oil/00295.tif,train/masks/No_oil/00295.tif,c8c10f3759bdff6a2c92065038a055742c9b815210321d877f860e3eb94f6d56,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00511.tif,No_oil/00511.tif,train/images/No_oil/00511.tif,00511.tif,Mask_no_oil/00511.tif,train/masks/No_oil/00511.tif,799037cb6ab925978bb1db708d2a55895d0be665860ad16e5a09fd0b1eeedfca,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00180.tif,No_oil/00180.tif,train/images/No_oil/00180.tif,00180.tif,Mask_no_oil/00180.tif,train/masks/No_oil/00180.tif,e5d84373903510743cbb39a8b525e8d926afb23d2efcb8e2cbf7f76ab562b132,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00159.tif,No_oil/00159.tif,train/images/No_oil/00159.tif,00159.tif,Mask_no_oil/00159.tif,train/masks/No_oil/00159.tif,7c03864a2e0ac77bedea589a1dea1cb556a3fbed8eea68b00a1f9a0159e7d2c8,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00307.tif,No_oil/00307.tif,train/images/No_oil/00307.tif,00307.tif,Mask_no_oil/00307.tif,train/masks/No_oil/00307.tif,88d23b04a331643aa983d633ec6261f0aa2de7e147647a2d24887ab14a455579,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00147.tif,No_oil/00147.tif,train/images/No_oil/00147.tif,00147.tif,Mask_no_oil/00147.tif,train/masks/No_oil/00147.tif,3b782336905ead429e607c20153e6809f5190b7f7c274f32d5abc41b12180760,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00520.tif,No_oil/00520.tif,train/images/No_oil/00520.tif,00520.tif,Mask_no_oil/00520.tif,train/masks/No_oil/00520.tif,83eae8f496cfe18108c550f079db2f4ece8a6db07d5b49408a6b13bf97a8f5e3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00437.tif,No_oil/00437.tif,train/images/No_oil/00437.tif,00437.tif,Mask_no_oil/00437.tif,train/masks/No_oil/00437.tif,bcccc18f9373bbc0f2cd4ca743d2d34f3cdb1da09f9e13e7c235d9a78461fc41,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00216.tif,No_oil/00216.tif,train/images/No_oil/00216.tif,00216.tif,Mask_no_oil/00216.tif,train/masks/No_oil/00216.tif,61194d4a20fc8ffaea0fc482b47b536244406ffb180a4c2c017d500ef253b8c9,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00384.tif,No_oil/00384.tif,train/images/No_oil/00384.tif,00384.tif,Mask_no_oil/00384.tif,train/masks/No_oil/00384.tif,f3ec55614f7777f33b7c27fb96f2e4f8f93ea6fdede6145db5aefddddb92055c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00421.tif,No_oil/00421.tif,train/images/No_oil/00421.tif,00421.tif,Mask_no_oil/00421.tif,train/masks/No_oil/00421.tif,8df5c4d57a6030f70ff89a223c8e276f5ffb3660197ebc58ec022f19a947bdb0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00181.tif,No_oil/00181.tif,train/images/No_oil/00181.tif,00181.tif,Mask_no_oil/00181.tif,train/masks/No_oil/00181.tif,db01fdccdd03d91a7fd980ef3e1c6811ad75e1f735b552499f2f150ab58f296e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00534.tif,No_oil/00534.tif,train/images/No_oil/00534.tif,00534.tif,Mask_no_oil/00534.tif,train/masks/No_oil/00534.tif,17e4c981f246a01f762d613eeca5538557f1d03689a6204dcc3c202c04a94967,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00548.tif,No_oil/00548.tif,train/images/No_oil/00548.tif,00548.tif,Mask_no_oil/00548.tif,train/masks/No_oil/00548.tif,10ff1dd50fbf4ac344f9aeece2411f6ae6aed872e567987caaa300e0d1179c79,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00343.tif,No_oil/00343.tif,train/images/No_oil/00343.tif,00343.tif,Mask_no_oil/00343.tif,train/masks/No_oil/00343.tif,3b4d7317bbc3f6d44fbccd3345111abcdda12675fbd9d89b0a61e68ee9966ee8,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00615.tif,No_oil/00615.tif,train/images/No_oil/00615.tif,00615.tif,Mask_no_oil/00615.tif,train/masks/No_oil/00615.tif,31f22bd016a233180085e9c10491d0b9c3e97b3ac73daa60ca7f4b87698c08c4,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00402.tif,No_oil/00402.tif,train/images/No_oil/00402.tif,00402.tif,Mask_no_oil/00402.tif,train/masks/No_oil/00402.tif,429a455ff848517d57872aa19dc1b5e05765914a799f7eb81e6eeeee2ba5f0a0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00287.tif,No_oil/00287.tif,train/images/No_oil/00287.tif,00287.tif,Mask_no_oil/00287.tif,train/masks/No_oil/00287.tif,6dffe6aaab4267e759645bc7b3da959c8c034851b4a76b92f501039274db593f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00300.tif,No_oil/00300.tif,train/images/No_oil/00300.tif,00300.tif,Mask_no_oil/00300.tif,train/masks/No_oil/00300.tif,383c5da4d1a99a18e5de0b818e602ec7f415d1c5520fc8d2c5efb19fc73819ad,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00030.tif,No_oil/00030.tif,train/images/No_oil/00030.tif,00030.tif,Mask_no_oil/00030.tif,train/masks/No_oil/00030.tif,b45a09dc2401cafad22c906863bcbe64b1cc77e0f0891bd5531752f9b3c9deb0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00284.tif,No_oil/00284.tif,train/images/No_oil/00284.tif,00284.tif,Mask_no_oil/00284.tif,train/masks/No_oil/00284.tif,7761ce95911817bc58d62841ac06e6e5f39ea77307c7e093e685ddb79a88f58c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00066.tif,No_oil/00066.tif,train/images/No_oil/00066.tif,00066.tif,Mask_no_oil/00066.tif,train/masks/No_oil/00066.tif,bf18cf6c8f8f6a29b39b814b32e12b7a7c747d8f9221784b93cdc511bc1994f0,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00190.tif,No_oil/00190.tif,train/images/No_oil/00190.tif,00190.tif,Mask_no_oil/00190.tif,train/masks/No_oil/00190.tif,3ae239b3877d213ab62596d3762970f1bf11bab64666804e764cedca6da9e996,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00378.tif,No_oil/00378.tif,train/images/No_oil/00378.tif,00378.tif,Mask_no_oil/00378.tif,train/masks/No_oil/00378.tif,d836c8c4cf099e3a6aecb1f22adfa4365e6fd8e613853f423b652842c29dc84d,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00505.tif,No_oil/00505.tif,train/images/No_oil/00505.tif,00505.tif,Mask_no_oil/00505.tif,train/masks/No_oil/00505.tif,16ece8d8dbb81897cfbc280ad72d79f34b78758bd5901943c742e1c43d37350f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00049.tif,No_oil/00049.tif,train/images/No_oil/00049.tif,00049.tif,Mask_no_oil/00049.tif,train/masks/No_oil/00049.tif,f6827bc4fa5361659dc0e70f138652dae472aa5a7dfca619143fc80ae66a6742,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00531.tif,No_oil/00531.tif,train/images/No_oil/00531.tif,00531.tif,Mask_no_oil/00531.tif,train/masks/No_oil/00531.tif,50972300725204c265f47ef2095c82d123cd174cd0be7cda27373df1ffa3a2f8,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00047.tif,No_oil/00047.tif,train/images/No_oil/00047.tif,00047.tif,Mask_no_oil/00047.tif,train/masks/No_oil/00047.tif,02b98c909c3dfb7419fdbc97909a1d5640aa3bdbf4c0347ac2efc0bdcffdf0cd,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00043.tif,No_oil/00043.tif,train/images/No_oil/00043.tif,00043.tif,Mask_no_oil/00043.tif,train/masks/No_oil/00043.tif,7a950b0d9c07f7dc8939bb6f9d3a333fcecf0b7e4a4777a171fb29fb350bceec,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00578.tif,No_oil/00578.tif,train/images/No_oil/00578.tif,00578.tif,Mask_no_oil/00578.tif,train/masks/No_oil/00578.tif,45b1601c5c60f2bd4bc1c6498aa35cfea07a8a7a42df3d34338d6e450ad20d9c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00631.tif,No_oil/00631.tif,train/images/No_oil/00631.tif,00631.tif,Mask_no_oil/00631.tif,train/masks/No_oil/00631.tif,8bc97539e3c9b051f2f8df376c552f30258294ad2e9a4b04feac3da18fba0a8d,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00659.tif,No_oil/00659.tif,train/images/No_oil/00659.tif,00659.tif,Mask_no_oil/00659.tif,train/masks/No_oil/00659.tif,0b54f29f3d2ac17b1d3bbd8ea8a66c744d62a0617845651948cd112d0a51489e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00583.tif,No_oil/00583.tif,train/images/No_oil/00583.tif,00583.tif,Mask_no_oil/00583.tif,train/masks/No_oil/00583.tif,677c235cd947dd804f3d70bbb7745693d5bfe0dbc74b67be2109cb980f09f285,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00078.tif,No_oil/00078.tif,train/images/No_oil/00078.tif,00078.tif,Mask_no_oil/00078.tif,train/masks/No_oil/00078.tif,a1a4f9771fd751b5c5073bd09e40952decc3e9992ecb67636ebdb6f03e93c92c,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00191.tif,No_oil/00191.tif,train/images/No_oil/00191.tif,00191.tif,Mask_no_oil/00191.tif,train/masks/No_oil/00191.tif,3bf457cae602b6adf9c0960b0ba4a2673f49e04b9b79ba4a4503617ce4e908cb,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00130.tif,No_oil/00130.tif,train/images/No_oil/00130.tif,00130.tif,Mask_no_oil/00130.tif,train/masks/No_oil/00130.tif,27619d1e83483e89f32e02c6d407c099495639aa70d3a89a7e5acff30304da98,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00340.tif,No_oil/00340.tif,train/images/No_oil/00340.tif,00340.tif,Mask_no_oil/00340.tif,train/masks/No_oil/00340.tif,8754337c58202863e0cf3cd65b6e99bc6a025c82df9f365253d8fbc8a6dbc1f6,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00563.tif,No_oil/00563.tif,train/images/No_oil/00563.tif,00563.tif,Mask_no_oil/00563.tif,train/masks/No_oil/00563.tif,4ffa9eddf14578928fbfd87b704badaa564df6a8fdd53fe32cd71abca70526e4,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00677.tif,No_oil/00677.tif,train/images/No_oil/00677.tif,00677.tif,Mask_no_oil/00677.tif,train/masks/No_oil/00677.tif,1e8045c2e0b391a3f2f643d350e52d3ec21a74e68408ecce3ff951119036e967,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00160.tif,No_oil/00160.tif,train/images/No_oil/00160.tif,00160.tif,Mask_no_oil/00160.tif,train/masks/No_oil/00160.tif,d30e54fadc2dd51b95db47c6ae89fec4afac9f0a1a6398536dd8a5b3394d1443,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00048.tif,No_oil/00048.tif,train/images/No_oil/00048.tif,00048.tif,Mask_no_oil/00048.tif,train/masks/No_oil/00048.tif,7d7cd14c7c334518bbc6bf64561047c3a2b8aa2caede03e92cf60b1f32284a2a,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00629.tif,No_oil/00629.tif,train/images/No_oil/00629.tif,00629.tif,Mask_no_oil/00629.tif,train/masks/No_oil/00629.tif,dbed6ee2e4bbdca9fb4d5083de84b369d8a9a2a82599c75388e6a81412e7161e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00532.tif,No_oil/00532.tif,train/images/No_oil/00532.tif,00532.tif,Mask_no_oil/00532.tif,train/masks/No_oil/00532.tif,146bc64cbfa0fd19130e713d5e39664ae94806820b032bff5684940582866888,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00204.tif,No_oil/00204.tif,train/images/No_oil/00204.tif,00204.tif,Mask_no_oil/00204.tif,train/masks/No_oil/00204.tif,d6b4777cefbbcf0b123c57c9c020e4d3a40511b4be96b7f116120c2f360bffc2,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00450.tif,No_oil/00450.tif,train/images/No_oil/00450.tif,00450.tif,Mask_no_oil/00450.tif,train/masks/No_oil/00450.tif,444672e9972749542271baa59c1779e12a6fec67f4e2e092c9ee4399867e629f,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00423.tif,No_oil/00423.tif,train/images/No_oil/00423.tif,00423.tif,Mask_no_oil/00423.tif,train/masks/No_oil/00423.tif,04e7a2dcf2917003b95ab25c8029a88a7786b70adc7213cf191bf399906e306a,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00173.tif,No_oil/00173.tif,train/images/No_oil/00173.tif,00173.tif,Mask_no_oil/00173.tif,train/masks/No_oil/00173.tif,6dbbef29bd65531fe2339edbe64cff5fd32d18d12984abe495d13cf55a69f736,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00211.tif,No_oil/00211.tif,train/images/No_oil/00211.tif,00211.tif,Mask_no_oil/00211.tif,train/masks/No_oil/00211.tif,6e037d816d2f11803ae294e9387da1139a5d3063e33a38235460a16610a06cde,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00116.tif,No_oil/00116.tif,train/images/No_oil/00116.tif,00116.tif,Mask_no_oil/00116.tif,train/masks/No_oil/00116.tif,7921a80c232f3c301dc94b9a78b3337eaea5081c23557f9954c3034dd4c41f05,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00496.tif,No_oil/00496.tif,train/images/No_oil/00496.tif,00496.tif,Mask_no_oil/00496.tif,train/masks/No_oil/00496.tif,6da31da83d6bb7891689341e29359b4eda2f3ad127098c852faf404077e91dd4,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00447.tif,No_oil/00447.tif,train/images/No_oil/00447.tif,00447.tif,Mask_no_oil/00447.tif,train/masks/No_oil/00447.tif,fefc6911492382020557d02c21f5d5c4f319f67f806562544ebc81f5c70cb76e,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00591.tif,No_oil/00591.tif,train/images/No_oil/00591.tif,00591.tif,Mask_no_oil/00591.tif,train/masks/No_oil/00591.tif,df6e7b2d2567fe231c57c877f41037bc72ada8636367bbca735385598f7c7ddb,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00369.tif,No_oil/00369.tif,train/images/No_oil/00369.tif,00369.tif,Mask_no_oil/00369.tif,train/masks/No_oil/00369.tif,c451dc85b82da4febc49eb85303f060c6154509f387f38b8d340e7d15868ee60,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00546.tif,No_oil/00546.tif,train/images/No_oil/00546.tif,00546.tif,Mask_no_oil/00546.tif,train/masks/No_oil/00546.tif,09806b05c3b8186bd1294779faf17dab429460e1061ecf7654f06e05931c469b,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00662.tif,No_oil/00662.tif,train/images/No_oil/00662.tif,00662.tif,Mask_no_oil/00662.tif,train/masks/No_oil/00662.tif,3160d2ea51335aac07fe69165e8070f61dddf0513988fc229eab5b3817216c66,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00333.tif,No_oil/00333.tif,train/images/No_oil/00333.tif,00333.tif,Mask_no_oil/00333.tif,train/masks/No_oil/00333.tif,baf8d005cbe5373bd6d229c4cc90f443187deeb4eb583c28b438f7606fd5c5bc,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00657.tif,No_oil/00657.tif,train/images/No_oil/00657.tif,00657.tif,Mask_no_oil/00657.tif,train/masks/No_oil/00657.tif,f872ce010b23cd6fd6020e6b295848774d5dbadcefe5fb9ec644a65a828d00fa,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00436.tif,No_oil/00436.tif,train/images/No_oil/00436.tif,00436.tif,Mask_no_oil/00436.tif,train/masks/No_oil/00436.tif,1146dc0883340608082647fc8e052c6d97ee067c88d917dc27ef848119e03732,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00506.tif,No_oil/00506.tif,train/images/No_oil/00506.tif,00506.tif,Mask_no_oil/00506.tif,train/masks/No_oil/00506.tif,e0a29ff978b345a9bb17226dcb4af25d80f9696e195750e6ed9bffc7d815319a,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00359.tif,No_oil/00359.tif,train/images/No_oil/00359.tif,00359.tif,Mask_no_oil/00359.tif,train/masks/No_oil/00359.tif,bc90e1c1a0ce944ee2b3401c9229d6a4888911c16d779823d1140b4602b40394,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00605.tif,No_oil/00605.tif,train/images/No_oil/00605.tif,00605.tif,Mask_no_oil/00605.tif,train/masks/No_oil/00605.tif,a667b09b2b345f5b17e5dd00dd3393e9b17fbd395a65ffb605fcb4671daf2e24,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00647.tif,No_oil/00647.tif,train/images/No_oil/00647.tif,00647.tif,Mask_no_oil/00647.tif,train/masks/No_oil/00647.tif,efd7b656853552278b7f04c5771680960b2740bfa0d4470b0ddcfebd0799e0ea,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00220.tif,No_oil/00220.tif,train/images/No_oil/00220.tif,00220.tif,Mask_no_oil/00220.tif,train/masks/No_oil/00220.tif,e75be9707dbb5e491fcacb4210effb45c205206a01c771822cff088aa31d3014,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00582.tif,No_oil/00582.tif,train/images/No_oil/00582.tif,00582.tif,Mask_no_oil/00582.tif,train/masks/No_oil/00582.tif,257aa567151bb5a30df90e4dc3a88afc0c4fb235d822bb55485087f782560018,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00258.tif,No_oil/00258.tif,train/images/No_oil/00258.tif,00258.tif,Mask_no_oil/00258.tif,train/masks/No_oil/00258.tif,7239c413002508c5a9a80aab30c45d7cd1264726195759a756a7cca2f04bc565,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00232.tif,No_oil/00232.tif,train/images/No_oil/00232.tif,00232.tif,Mask_no_oil/00232.tif,train/masks/No_oil/00232.tif,c1205aba23b989a4d693afb5a0326b7e70c1a85f4d7d0ff9dddc2aa957f04d80,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00150.tif,No_oil/00150.tif,train/images/No_oil/00150.tif,00150.tif,Mask_no_oil/00150.tif,train/masks/No_oil/00150.tif,89401d6d76f8deab4ea2d750c91dbcd2bf223545de26456d373b2d19511eed35,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00512.tif,No_oil/00512.tif,train/images/No_oil/00512.tif,00512.tif,Mask_no_oil/00512.tif,train/masks/No_oil/00512.tif,fb50c52e5e551193b6d962686a1a2c33dc297c384c7460ba6166f6e0fbe93987,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00305.tif,No_oil/00305.tif,train/images/No_oil/00305.tif,00305.tif,Mask_no_oil/00305.tif,train/masks/No_oil/00305.tif,09ca7cfd5c494febceeec15b1a3f19fb6f110e6d98d37ced6d3d8aa8401ed6e1,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00195.tif,No_oil/00195.tif,train/images/No_oil/00195.tif,00195.tif,Mask_no_oil/00195.tif,train/masks/No_oil/00195.tif,0d9feaae4602fa53b117e56783fd281c41a2953835d1fee5dcc149aa11819ad3,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
train,No_oil,00166.tif,No_oil/00166.tif,train/images/No_oil/00166.tif,00166.tif,Mask_no_oil/00166.tif,train/masks/No_oil/00166.tif,6cdaff4ca5cc6b49c9efac0cdc02acd9bc3111598f6a49ccf16c393d076b3161,f1aa0ad4cbbd93669d577a8d940448dcd5d4aacec3aa613c78b891af8752da34,2048,2048,2,float32+float32,HARD_LINK,NO,
